file_path,machine_id,label,label_name,duration,sample_rate,number_of_samples
D:\pump\id_00\normal\00001005.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000402.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000971.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000009.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000036.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000968.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000490.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000056.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000774.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000257.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000369.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000538.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000200.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000854.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000897.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000566.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000175.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000572.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000780.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000023.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000304.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000256.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000823.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000058.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000684.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000773.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000371.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000358.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000710.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000911.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000262.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000438.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000331.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000342.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000369.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000789.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000171.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000225.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000410.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000707.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000197.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000020.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000635.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000394.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000056.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000282.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000509.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000767.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000841.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000618.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00001007.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000525.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000008.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000540.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000065.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000947.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000567.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000073.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000063.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000360.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000844.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000522.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000136.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000533.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000894.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000209.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000042.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000111.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000837.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000408.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000186.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000446.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000341.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000895.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000569.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000399.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000102.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000060.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000354.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000871.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000721.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000606.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000860.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000254.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000488.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000919.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000564.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000031.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000415.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000130.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000131.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000039.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000299.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000672.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000973.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000567.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000372.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000657.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000972.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000048.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000990.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000238.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000110.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000306.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000199.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000543.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000734.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000121.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000480.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000015.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000447.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000079.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000323.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000437.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000991.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000240.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000770.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000842.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000966.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000487.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000468.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000808.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000574.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000606.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000676.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000576.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000090.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000325.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000135.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000338.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000979.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000350.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000937.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000067.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000503.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000516.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000858.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000844.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000020.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_06\abnormal\00000047.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000352.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000453.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000604.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000393.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000623.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000666.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000096.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000351.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000865.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000586.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000087.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000618.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000255.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000448.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000121.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000109.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000842.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000327.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000280.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000242.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000046.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000449.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000705.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000569.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000666.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000944.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000453.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000781.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000946.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000539.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000024.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000012.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000363.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000031.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000090.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000741.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000416.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000503.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000125.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000588.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000995.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000783.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000997.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000089.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000469.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000965.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000435.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000487.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000548.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000474.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000301.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000625.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00001006.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000667.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000497.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000692.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000146.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000084.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000307.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000409.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000472.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000542.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000314.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000319.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000248.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000399.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000953.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000831.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000415.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000475.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000284.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000746.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000077.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000861.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000359.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000013.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000015.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000629.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000933.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000692.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000395.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000605.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000859.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000482.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000047.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_06\abnormal\00000038.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_02\abnormal\00000032.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000058.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000094.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000158.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000100.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000652.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000215.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000682.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000022.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000050.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000186.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000828.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000715.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000151.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000093.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000656.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000518.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000351.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000658.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000458.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000087.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000248.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000149.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000765.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000557.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000145.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000100.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000162.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000069.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000446.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000528.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000647.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000083.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000556.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000055.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000710.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000076.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000886.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000398.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000354.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000925.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000141.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000395.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000643.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000685.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000571.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000583.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000439.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000551.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000020.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000368.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000084.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000252.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000879.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000436.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000594.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000485.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000900.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000447.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000580.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000781.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000915.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000955.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00001001.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000107.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000222.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000894.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000101.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000183.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000433.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000085.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000507.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000231.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000979.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000716.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000072.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000100.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000727.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000110.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000168.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000755.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000558.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000791.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000336.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000207.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000038.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000562.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000383.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000088.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00001032.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000300.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000667.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000201.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000745.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000689.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000755.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000956.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000198.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000043.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000309.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000557.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000745.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000515.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000444.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000985.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000069.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000722.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000118.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000361.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000060.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000831.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000103.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000229.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000011.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000176.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000737.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000377.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000316.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000483.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000602.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000760.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000105.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000791.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000136.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000085.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000208.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000031.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000565.wav,id_06,0,normal,10.0,16000,160000
