file_path,duration,sample_rate,number_of_samples,channels,machine_id,label,label_name
D:\pump\id_06\normal\00000455.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000456.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000457.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000458.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000459.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000460.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000461.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000462.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000463.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000464.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000465.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000466.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000467.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000468.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000469.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000470.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000471.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000472.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000473.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000474.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000475.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000476.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000477.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000478.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000479.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000480.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000481.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000482.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000483.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000484.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000485.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000486.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000487.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000488.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000489.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000490.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000491.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000492.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000493.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000494.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000495.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000496.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000497.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000498.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000499.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000500.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000501.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000502.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000503.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000504.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000505.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000506.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000507.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000508.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000509.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000510.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000511.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000512.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000513.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000514.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000515.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000516.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000517.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000518.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000519.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000520.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000521.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000522.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000523.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000524.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000525.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000526.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000527.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000528.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000529.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000530.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000531.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000532.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000533.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000534.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000535.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000536.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000537.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000538.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000539.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000540.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000541.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000542.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000543.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000544.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000545.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000546.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000547.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000548.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000549.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000550.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000551.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000552.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000553.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000554.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000555.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000556.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000557.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000558.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000559.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000560.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000561.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000562.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000563.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000564.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000565.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000566.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000567.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000568.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000569.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000570.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000571.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000572.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000573.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000574.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000575.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000576.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000577.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000578.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000579.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000580.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000581.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000582.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000583.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000584.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000585.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000586.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000587.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000588.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000589.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000590.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000591.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000592.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000593.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000594.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000595.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000596.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000597.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000598.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000599.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000600.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000601.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000602.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000603.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000604.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000605.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000606.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000607.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000608.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000609.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000610.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000611.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000612.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000613.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000614.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000615.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000616.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000617.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000618.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000619.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000620.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000621.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000622.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000623.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000624.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000625.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000626.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000627.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000628.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000629.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000630.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000631.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000632.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000633.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000634.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000635.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000636.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000637.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000638.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000639.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000640.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000641.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000642.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000643.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000644.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000645.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000646.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000647.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000648.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000649.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000650.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000651.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000652.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000653.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000654.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000655.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000656.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000657.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000658.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000659.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000660.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000661.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000662.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000663.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000664.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000665.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000666.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000667.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000668.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000669.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000670.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000671.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000672.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000673.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000674.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000675.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000676.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000677.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000678.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000679.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000680.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000681.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000682.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000683.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000684.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000685.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000686.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000687.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000688.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000689.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000690.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000691.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000692.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000693.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000694.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000695.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000696.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000697.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000698.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000699.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000700.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000701.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000702.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000703.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000704.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000705.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000706.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000707.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000708.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000709.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000710.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000711.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000712.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000713.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000714.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000715.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000716.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000717.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000718.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000719.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000720.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000721.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000722.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000723.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000724.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000725.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000726.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000727.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000728.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000729.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000730.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000731.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000732.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000733.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000734.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000735.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000736.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000737.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000738.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000739.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000740.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000741.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000742.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000743.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000744.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000745.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000746.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000747.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000748.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000749.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000750.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000751.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000752.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000753.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000754.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000755.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000756.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000757.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000758.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000759.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000760.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000761.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000762.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000763.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000764.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000765.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000766.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000767.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000768.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000769.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000770.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000771.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000772.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000773.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000774.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000775.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000776.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000777.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000778.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000779.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000780.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000781.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000782.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000783.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000784.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000785.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000786.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000787.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000788.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000789.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000790.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000791.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000792.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000793.wav,10.0,16000,160000,8,id_06,0,normal
D:\pump\id_06\normal\00000794.wav,10.0,16000,160000,8,id_06,0,normal
