file_path,machine_id,held_out_eval_machine,true_label,reconstruction_mse,val_threshold_95,predicted_label
D:\pump\id_06\normal\00000206.wav,id_06,id_06,0,0.052629,0.172737,0
D:\pump\id_06\normal\00000207.wav,id_06,id_06,0,0.046392,0.172737,0
D:\pump\id_06\normal\00000208.wav,id_06,id_06,0,0.056667,0.172737,0
D:\pump\id_06\normal\00000209.wav,id_06,id_06,0,0.058603,0.172737,0
D:\pump\id_06\normal\00000210.wav,id_06,id_06,0,0.064114,0.172737,0
D:\pump\id_06\normal\00000211.wav,id_06,id_06,0,0.045038,0.172737,0
D:\pump\id_06\normal\00000212.wav,id_06,id_06,0,0.041606,0.172737,0
D:\pump\id_06\normal\00000213.wav,id_06,id_06,0,0.055241,0.172737,0
D:\pump\id_06\normal\00000214.wav,id_06,id_06,0,0.045146,0.172737,0
D:\pump\id_06\normal\00000215.wav,id_06,id_06,0,0.039725,0.172737,0
D:\pump\id_06\normal\00000216.wav,id_06,id_06,0,0.055645,0.172737,0
D:\pump\id_06\normal\00000217.wav,id_06,id_06,0,0.053277,0.172737,0
D:\pump\id_06\normal\00000218.wav,id_06,id_06,0,0.057435,0.172737,0
D:\pump\id_06\normal\00000219.wav,id_06,id_06,0,0.042844,0.172737,0
D:\pump\id_06\normal\00000220.wav,id_06,id_06,0,0.066427,0.172737,0
D:\pump\id_06\normal\00000221.wav,id_06,id_06,0,0.060845,0.172737,0
D:\pump\id_06\normal\00000222.wav,id_06,id_06,0,0.03948,0.172737,0
D:\pump\id_06\normal\00000223.wav,id_06,id_06,0,0.075152,0.172737,0
D:\pump\id_06\normal\00000224.wav,id_06,id_06,0,0.049021,0.172737,0
D:\pump\id_06\normal\00000225.wav,id_06,id_06,0,0.078043,0.172737,0
D:\pump\id_06\normal\00000226.wav,id_06,id_06,0,0.034537,0.172737,0
D:\pump\id_06\normal\00000227.wav,id_06,id_06,0,0.043922,0.172737,0
D:\pump\id_06\normal\00000228.wav,id_06,id_06,0,0.04317,0.172737,0
D:\pump\id_06\normal\00000229.wav,id_06,id_06,0,0.054761,0.172737,0
D:\pump\id_06\normal\00000230.wav,id_06,id_06,0,0.045898,0.172737,0
D:\pump\id_06\normal\00000231.wav,id_06,id_06,0,0.044492,0.172737,0
D:\pump\id_06\normal\00000232.wav,id_06,id_06,0,0.042961,0.172737,0
D:\pump\id_06\normal\00000233.wav,id_06,id_06,0,0.043568,0.172737,0
D:\pump\id_06\normal\00000234.wav,id_06,id_06,0,0.043096,0.172737,0
D:\pump\id_06\normal\00000235.wav,id_06,id_06,0,0.043463,0.172737,0
D:\pump\id_06\normal\00000236.wav,id_06,id_06,0,0.070133,0.172737,0
D:\pump\id_06\normal\00000237.wav,id_06,id_06,0,0.041774,0.172737,0
D:\pump\id_06\normal\00000238.wav,id_06,id_06,0,0.078888,0.172737,0
D:\pump\id_06\normal\00000239.wav,id_06,id_06,0,0.044086,0.172737,0
D:\pump\id_06\normal\00000240.wav,id_06,id_06,0,0.041643,0.172737,0
D:\pump\id_06\normal\00000241.wav,id_06,id_06,0,0.060038,0.172737,0
D:\pump\id_06\normal\00000242.wav,id_06,id_06,0,0.118521,0.172737,0
D:\pump\id_06\normal\00000243.wav,id_06,id_06,0,0.068426,0.172737,0
D:\pump\id_06\normal\00000244.wav,id_06,id_06,0,0.036232,0.172737,0
D:\pump\id_06\normal\00000245.wav,id_06,id_06,0,0.043646,0.172737,0
D:\pump\id_06\normal\00000246.wav,id_06,id_06,0,0.071008,0.172737,0
D:\pump\id_06\normal\00000247.wav,id_06,id_06,0,0.044815,0.172737,0
D:\pump\id_06\normal\00000248.wav,id_06,id_06,0,0.054611,0.172737,0
D:\pump\id_06\normal\00000249.wav,id_06,id_06,0,0.057932,0.172737,0
D:\pump\id_06\normal\00000250.wav,id_06,id_06,0,0.043647,0.172737,0
D:\pump\id_06\normal\00000251.wav,id_06,id_06,0,0.074221,0.172737,0
D:\pump\id_06\normal\00000252.wav,id_06,id_06,0,0.081736,0.172737,0
D:\pump\id_06\normal\00000253.wav,id_06,id_06,0,0.059838,0.172737,0
D:\pump\id_06\normal\00000254.wav,id_06,id_06,0,0.059031,0.172737,0
D:\pump\id_06\normal\00000255.wav,id_06,id_06,0,0.060291,0.172737,0
D:\pump\id_06\normal\00000256.wav,id_06,id_06,0,0.043602,0.172737,0
D:\pump\id_06\normal\00000257.wav,id_06,id_06,0,0.039079,0.172737,0
D:\pump\id_06\normal\00000258.wav,id_06,id_06,0,0.059811,0.172737,0
D:\pump\id_06\normal\00000259.wav,id_06,id_06,0,0.046334,0.172737,0
D:\pump\id_06\normal\00000260.wav,id_06,id_06,0,0.058448,0.172737,0
D:\pump\id_06\normal\00000261.wav,id_06,id_06,0,0.036042,0.172737,0
D:\pump\id_06\normal\00000262.wav,id_06,id_06,0,0.045765,0.172737,0
D:\pump\id_06\normal\00000263.wav,id_06,id_06,0,0.047622,0.172737,0
D:\pump\id_06\normal\00000264.wav,id_06,id_06,0,0.040063,0.172737,0
D:\pump\id_06\normal\00000265.wav,id_06,id_06,0,0.046057,0.172737,0
D:\pump\id_06\normal\00000266.wav,id_06,id_06,0,0.069177,0.172737,0
D:\pump\id_06\normal\00000267.wav,id_06,id_06,0,0.046744,0.172737,0
D:\pump\id_06\normal\00000268.wav,id_06,id_06,0,0.038613,0.172737,0
D:\pump\id_06\normal\00000269.wav,id_06,id_06,0,0.043188,0.172737,0
D:\pump\id_06\normal\00000270.wav,id_06,id_06,0,0.048089,0.172737,0
D:\pump\id_06\normal\00000271.wav,id_06,id_06,0,0.044402,0.172737,0
D:\pump\id_06\normal\00000272.wav,id_06,id_06,0,0.076585,0.172737,0
D:\pump\id_06\normal\00000273.wav,id_06,id_06,0,0.041324,0.172737,0
D:\pump\id_06\normal\00000274.wav,id_06,id_06,0,0.055039,0.172737,0
D:\pump\id_06\normal\00000275.wav,id_06,id_06,0,0.058777,0.172737,0
D:\pump\id_06\normal\00000276.wav,id_06,id_06,0,0.041992,0.172737,0
D:\pump\id_06\normal\00000277.wav,id_06,id_06,0,0.037466,0.172737,0
D:\pump\id_06\normal\00000278.wav,id_06,id_06,0,0.091613,0.172737,0
D:\pump\id_06\normal\00000279.wav,id_06,id_06,0,0.045015,0.172737,0
D:\pump\id_06\normal\00000280.wav,id_06,id_06,0,0.054216,0.172737,0
D:\pump\id_06\normal\00000281.wav,id_06,id_06,0,0.069883,0.172737,0
D:\pump\id_06\normal\00000282.wav,id_06,id_06,0,0.062378,0.172737,0
D:\pump\id_06\normal\00000283.wav,id_06,id_06,0,0.042154,0.172737,0
D:\pump\id_06\normal\00000284.wav,id_06,id_06,0,0.04066,0.172737,0
D:\pump\id_06\normal\00000285.wav,id_06,id_06,0,0.042664,0.172737,0
D:\pump\id_06\normal\00000286.wav,id_06,id_06,0,0.039174,0.172737,0
D:\pump\id_06\normal\00000287.wav,id_06,id_06,0,0.054738,0.172737,0
D:\pump\id_06\normal\00000288.wav,id_06,id_06,0,0.044443,0.172737,0
D:\pump\id_06\normal\00000289.wav,id_06,id_06,0,0.041898,0.172737,0
D:\pump\id_06\normal\00000290.wav,id_06,id_06,0,0.042472,0.172737,0
D:\pump\id_06\normal\00000291.wav,id_06,id_06,0,0.035614,0.172737,0
D:\pump\id_06\normal\00000292.wav,id_06,id_06,0,0.066122,0.172737,0
D:\pump\id_06\normal\00000293.wav,id_06,id_06,0,0.054781,0.172737,0
D:\pump\id_06\normal\00000294.wav,id_06,id_06,0,0.058856,0.172737,0
D:\pump\id_06\normal\00000295.wav,id_06,id_06,0,0.058902,0.172737,0
D:\pump\id_06\normal\00000296.wav,id_06,id_06,0,0.055618,0.172737,0
D:\pump\id_06\normal\00000297.wav,id_06,id_06,0,0.05897,0.172737,0
D:\pump\id_06\normal\00000298.wav,id_06,id_06,0,0.042165,0.172737,0
D:\pump\id_06\normal\00000299.wav,id_06,id_06,0,0.104043,0.172737,0
D:\pump\id_06\normal\00000300.wav,id_06,id_06,0,0.05738,0.172737,0
D:\pump\id_06\normal\00000301.wav,id_06,id_06,0,0.125459,0.172737,0
D:\pump\id_06\normal\00000302.wav,id_06,id_06,0,0.034655,0.172737,0
D:\pump\id_06\normal\00000303.wav,id_06,id_06,0,0.045958,0.172737,0
D:\pump\id_06\normal\00000304.wav,id_06,id_06,0,0.042313,0.172737,0
D:\pump\id_06\normal\00000305.wav,id_06,id_06,0,0.09643,0.172737,0
D:\pump\id_06\normal\00000306.wav,id_06,id_06,0,0.059558,0.172737,0
D:\pump\id_06\normal\00000307.wav,id_06,id_06,0,0.049,0.172737,0
D:\pump\id_06\normal\00000308.wav,id_06,id_06,0,0.05911,0.172737,0
D:\pump\id_06\normal\00000309.wav,id_06,id_06,0,0.06504,0.172737,0
D:\pump\id_06\normal\00000310.wav,id_06,id_06,0,0.04797,0.172737,0
D:\pump\id_06\normal\00000311.wav,id_06,id_06,0,0.045033,0.172737,0
D:\pump\id_06\normal\00000312.wav,id_06,id_06,0,0.050802,0.172737,0
D:\pump\id_06\normal\00000313.wav,id_06,id_06,0,0.068632,0.172737,0
D:\pump\id_06\normal\00000314.wav,id_06,id_06,0,0.05768,0.172737,0
D:\pump\id_06\normal\00000315.wav,id_06,id_06,0,0.055652,0.172737,0
D:\pump\id_06\normal\00000316.wav,id_06,id_06,0,0.045762,0.172737,0
D:\pump\id_06\normal\00000317.wav,id_06,id_06,0,0.05408,0.172737,0
D:\pump\id_06\normal\00000318.wav,id_06,id_06,0,0.044059,0.172737,0
D:\pump\id_06\normal\00000319.wav,id_06,id_06,0,0.044648,0.172737,0
D:\pump\id_06\normal\00000320.wav,id_06,id_06,0,0.053621,0.172737,0
D:\pump\id_06\normal\00000321.wav,id_06,id_06,0,0.046791,0.172737,0
D:\pump\id_06\normal\00000322.wav,id_06,id_06,0,0.05587,0.172737,0
D:\pump\id_06\normal\00000323.wav,id_06,id_06,0,0.056755,0.172737,0
D:\pump\id_06\normal\00000324.wav,id_06,id_06,0,0.050174,0.172737,0
D:\pump\id_06\normal\00000325.wav,id_06,id_06,0,0.129352,0.172737,0
D:\pump\id_06\normal\00000326.wav,id_06,id_06,0,0.042546,0.172737,0
D:\pump\id_06\normal\00000327.wav,id_06,id_06,0,0.056116,0.172737,0
D:\pump\id_06\normal\00000328.wav,id_06,id_06,0,0.060702,0.172737,0
D:\pump\id_06\normal\00000329.wav,id_06,id_06,0,0.06157,0.172737,0
D:\pump\id_06\normal\00000330.wav,id_06,id_06,0,0.044892,0.172737,0
D:\pump\id_06\normal\00000331.wav,id_06,id_06,0,0.041239,0.172737,0
D:\pump\id_06\normal\00000332.wav,id_06,id_06,0,0.059379,0.172737,0
D:\pump\id_06\normal\00000333.wav,id_06,id_06,0,0.040779,0.172737,0
D:\pump\id_06\normal\00000334.wav,id_06,id_06,0,0.052704,0.172737,0
D:\pump\id_06\normal\00000335.wav,id_06,id_06,0,0.049771,0.172737,0
D:\pump\id_06\normal\00000336.wav,id_06,id_06,0,0.064288,0.172737,0
D:\pump\id_06\normal\00000337.wav,id_06,id_06,0,0.053385,0.172737,0
D:\pump\id_06\normal\00000338.wav,id_06,id_06,0,0.066239,0.172737,0
D:\pump\id_06\normal\00000339.wav,id_06,id_06,0,0.048178,0.172737,0
D:\pump\id_06\normal\00000340.wav,id_06,id_06,0,0.054763,0.172737,0
D:\pump\id_06\normal\00000341.wav,id_06,id_06,0,0.048082,0.172737,0
D:\pump\id_06\normal\00000342.wav,id_06,id_06,0,0.047686,0.172737,0
D:\pump\id_06\normal\00000343.wav,id_06,id_06,0,0.056192,0.172737,0
D:\pump\id_06\normal\00000344.wav,id_06,id_06,0,0.07999,0.172737,0
D:\pump\id_06\normal\00000345.wav,id_06,id_06,0,0.07547,0.172737,0
D:\pump\id_06\normal\00000346.wav,id_06,id_06,0,0.059418,0.172737,0
D:\pump\id_06\normal\00000347.wav,id_06,id_06,0,0.056704,0.172737,0
D:\pump\id_06\normal\00000348.wav,id_06,id_06,0,0.046807,0.172737,0
D:\pump\id_06\normal\00000349.wav,id_06,id_06,0,0.042682,0.172737,0
D:\pump\id_06\normal\00000350.wav,id_06,id_06,0,0.049123,0.172737,0
D:\pump\id_06\normal\00000351.wav,id_06,id_06,0,0.046661,0.172737,0
D:\pump\id_06\normal\00000352.wav,id_06,id_06,0,0.067478,0.172737,0
D:\pump\id_06\normal\00000353.wav,id_06,id_06,0,0.068587,0.172737,0
D:\pump\id_06\normal\00000354.wav,id_06,id_06,0,0.0635,0.172737,0
D:\pump\id_06\normal\00000355.wav,id_06,id_06,0,0.054071,0.172737,0
D:\pump\id_06\normal\00000356.wav,id_06,id_06,0,0.048903,0.172737,0
D:\pump\id_06\normal\00000357.wav,id_06,id_06,0,0.058405,0.172737,0
D:\pump\id_06\normal\00000358.wav,id_06,id_06,0,0.057063,0.172737,0
D:\pump\id_06\normal\00000359.wav,id_06,id_06,0,0.046807,0.172737,0
D:\pump\id_06\normal\00000360.wav,id_06,id_06,0,0.053856,0.172737,0
D:\pump\id_06\normal\00000361.wav,id_06,id_06,0,0.046267,0.172737,0
D:\pump\id_06\normal\00000362.wav,id_06,id_06,0,0.040261,0.172737,0
D:\pump\id_06\normal\00000363.wav,id_06,id_06,0,0.053329,0.172737,0
D:\pump\id_06\normal\00000364.wav,id_06,id_06,0,0.050075,0.172737,0
D:\pump\id_06\normal\00000365.wav,id_06,id_06,0,0.0474,0.172737,0
D:\pump\id_06\normal\00000366.wav,id_06,id_06,0,0.041715,0.172737,0
D:\pump\id_06\normal\00000367.wav,id_06,id_06,0,0.058083,0.172737,0
D:\pump\id_06\normal\00000368.wav,id_06,id_06,0,0.042703,0.172737,0
D:\pump\id_06\normal\00000369.wav,id_06,id_06,0,0.044298,0.172737,0
D:\pump\id_06\normal\00000370.wav,id_06,id_06,0,0.046347,0.172737,0
D:\pump\id_06\normal\00000371.wav,id_06,id_06,0,0.05815,0.172737,0
D:\pump\id_06\normal\00000372.wav,id_06,id_06,0,0.039348,0.172737,0
D:\pump\id_06\normal\00000373.wav,id_06,id_06,0,0.047179,0.172737,0
D:\pump\id_06\normal\00000374.wav,id_06,id_06,0,0.043007,0.172737,0
D:\pump\id_06\normal\00000375.wav,id_06,id_06,0,0.055448,0.172737,0
D:\pump\id_06\normal\00000376.wav,id_06,id_06,0,0.056675,0.172737,0
D:\pump\id_06\normal\00000377.wav,id_06,id_06,0,0.047697,0.172737,0
D:\pump\id_06\normal\00000378.wav,id_06,id_06,0,0.042237,0.172737,0
D:\pump\id_06\normal\00000379.wav,id_06,id_06,0,0.055737,0.172737,0
D:\pump\id_06\normal\00000380.wav,id_06,id_06,0,0.059338,0.172737,0
D:\pump\id_06\normal\00000381.wav,id_06,id_06,0,0.076929,0.172737,0
D:\pump\id_06\normal\00000382.wav,id_06,id_06,0,0.079534,0.172737,0
D:\pump\id_06\normal\00000383.wav,id_06,id_06,0,0.035498,0.172737,0
D:\pump\id_06\normal\00000384.wav,id_06,id_06,0,0.056845,0.172737,0
D:\pump\id_06\normal\00000385.wav,id_06,id_06,0,0.055652,0.172737,0
D:\pump\id_06\normal\00000386.wav,id_06,id_06,0,0.042008,0.172737,0
D:\pump\id_06\normal\00000387.wav,id_06,id_06,0,0.045506,0.172737,0
D:\pump\id_06\normal\00000388.wav,id_06,id_06,0,0.064616,0.172737,0
D:\pump\id_06\normal\00000389.wav,id_06,id_06,0,0.047659,0.172737,0
D:\pump\id_06\normal\00000390.wav,id_06,id_06,0,0.043839,0.172737,0
D:\pump\id_06\normal\00000391.wav,id_06,id_06,0,0.07321,0.172737,0
D:\pump\id_06\normal\00000392.wav,id_06,id_06,0,0.043497,0.172737,0
D:\pump\id_06\normal\00000393.wav,id_06,id_06,0,0.062105,0.172737,0
D:\pump\id_06\normal\00000394.wav,id_06,id_06,0,0.054757,0.172737,0
D:\pump\id_06\normal\00000395.wav,id_06,id_06,0,0.065506,0.172737,0
D:\pump\id_06\normal\00000396.wav,id_06,id_06,0,0.04505,0.172737,0
D:\pump\id_06\normal\00000397.wav,id_06,id_06,0,0.041798,0.172737,0
D:\pump\id_06\normal\00000398.wav,id_06,id_06,0,0.063776,0.172737,0
D:\pump\id_06\normal\00000399.wav,id_06,id_06,0,0.079405,0.172737,0
D:\pump\id_06\normal\00000400.wav,id_06,id_06,0,0.076211,0.172737,0
D:\pump\id_06\normal\00000401.wav,id_06,id_06,0,0.096363,0.172737,0
D:\pump\id_06\normal\00000402.wav,id_06,id_06,0,0.065862,0.172737,0
D:\pump\id_06\normal\00000403.wav,id_06,id_06,0,0.063309,0.172737,0
D:\pump\id_06\normal\00000404.wav,id_06,id_06,0,0.119228,0.172737,0
D:\pump\id_06\normal\00000405.wav,id_06,id_06,0,0.076649,0.172737,0
D:\pump\id_06\normal\00000406.wav,id_06,id_06,0,0.071945,0.172737,0
D:\pump\id_06\normal\00000407.wav,id_06,id_06,0,0.066164,0.172737,0
D:\pump\id_06\normal\00000408.wav,id_06,id_06,0,0.069197,0.172737,0
D:\pump\id_06\normal\00000409.wav,id_06,id_06,0,0.065909,0.172737,0
D:\pump\id_06\normal\00000410.wav,id_06,id_06,0,0.09097,0.172737,0
D:\pump\id_06\normal\00000411.wav,id_06,id_06,0,0.065558,0.172737,0
D:\pump\id_06\normal\00000412.wav,id_06,id_06,0,0.069632,0.172737,0
D:\pump\id_06\normal\00000413.wav,id_06,id_06,0,0.074204,0.172737,0
D:\pump\id_06\normal\00000414.wav,id_06,id_06,0,0.075101,0.172737,0
D:\pump\id_06\normal\00000415.wav,id_06,id_06,0,0.078365,0.172737,0
D:\pump\id_06\normal\00000416.wav,id_06,id_06,0,0.059758,0.172737,0
D:\pump\id_06\normal\00000417.wav,id_06,id_06,0,0.075106,0.172737,0
D:\pump\id_06\normal\00000418.wav,id_06,id_06,0,0.094421,0.172737,0
D:\pump\id_06\normal\00000419.wav,id_06,id_06,0,0.070599,0.172737,0
D:\pump\id_06\normal\00000420.wav,id_06,id_06,0,0.065881,0.172737,0
D:\pump\id_06\normal\00000421.wav,id_06,id_06,0,0.089971,0.172737,0
D:\pump\id_06\normal\00000422.wav,id_06,id_06,0,0.063182,0.172737,0
D:\pump\id_06\normal\00000423.wav,id_06,id_06,0,0.057211,0.172737,0
D:\pump\id_06\normal\00000424.wav,id_06,id_06,0,0.063349,0.172737,0
D:\pump\id_06\normal\00000425.wav,id_06,id_06,0,0.083864,0.172737,0
D:\pump\id_06\normal\00000426.wav,id_06,id_06,0,0.066919,0.172737,0
D:\pump\id_06\normal\00000427.wav,id_06,id_06,0,0.062686,0.172737,0
D:\pump\id_06\normal\00000428.wav,id_06,id_06,0,0.077215,0.172737,0
D:\pump\id_06\normal\00000429.wav,id_06,id_06,0,0.082917,0.172737,0
D:\pump\id_06\normal\00000430.wav,id_06,id_06,0,0.063246,0.172737,0
D:\pump\id_06\normal\00000431.wav,id_06,id_06,0,0.066356,0.172737,0
D:\pump\id_06\normal\00000432.wav,id_06,id_06,0,0.068701,0.172737,0
D:\pump\id_06\normal\00000433.wav,id_06,id_06,0,0.069204,0.172737,0
D:\pump\id_06\normal\00000434.wav,id_06,id_06,0,0.07642,0.172737,0
D:\pump\id_06\normal\00000435.wav,id_06,id_06,0,0.063695,0.172737,0
D:\pump\id_06\normal\00000436.wav,id_06,id_06,0,0.062507,0.172737,0
D:\pump\id_06\normal\00000437.wav,id_06,id_06,0,0.0745,0.172737,0
D:\pump\id_06\normal\00000438.wav,id_06,id_06,0,0.07882,0.172737,0
D:\pump\id_06\normal\00000439.wav,id_06,id_06,0,0.061552,0.172737,0
D:\pump\id_06\normal\00000440.wav,id_06,id_06,0,0.073818,0.172737,0
D:\pump\id_06\normal\00000441.wav,id_06,id_06,0,0.072784,0.172737,0
D:\pump\id_06\normal\00000442.wav,id_06,id_06,0,0.08601,0.172737,0
D:\pump\id_06\normal\00000443.wav,id_06,id_06,0,0.08109,0.172737,0
D:\pump\id_06\normal\00000444.wav,id_06,id_06,0,0.058046,0.172737,0
D:\pump\id_06\normal\00000445.wav,id_06,id_06,0,0.055699,0.172737,0
D:\pump\id_06\normal\00000446.wav,id_06,id_06,0,0.0712,0.172737,0
D:\pump\id_06\normal\00000447.wav,id_06,id_06,0,0.06499,0.172737,0
D:\pump\id_06\normal\00000448.wav,id_06,id_06,0,0.06892,0.172737,0
D:\pump\id_06\normal\00000449.wav,id_06,id_06,0,0.068402,0.172737,0
D:\pump\id_06\normal\00000450.wav,id_06,id_06,0,0.085121,0.172737,0
D:\pump\id_06\normal\00000451.wav,id_06,id_06,0,0.098323,0.172737,0
D:\pump\id_06\normal\00000452.wav,id_06,id_06,0,0.073024,0.172737,0
D:\pump\id_06\normal\00000453.wav,id_06,id_06,0,0.075161,0.172737,0
D:\pump\id_06\normal\00000454.wav,id_06,id_06,0,0.077762,0.172737,0
D:\pump\id_06\normal\00000455.wav,id_06,id_06,0,0.063028,0.172737,0
D:\pump\id_06\normal\00000456.wav,id_06,id_06,0,0.078941,0.172737,0
D:\pump\id_06\normal\00000457.wav,id_06,id_06,0,0.077886,0.172737,0
D:\pump\id_06\normal\00000458.wav,id_06,id_06,0,0.071153,0.172737,0
D:\pump\id_06\normal\00000459.wav,id_06,id_06,0,0.067452,0.172737,0
D:\pump\id_06\normal\00000460.wav,id_06,id_06,0,0.082106,0.172737,0
D:\pump\id_06\normal\00000461.wav,id_06,id_06,0,0.080112,0.172737,0
D:\pump\id_06\normal\00000462.wav,id_06,id_06,0,0.070387,0.172737,0
D:\pump\id_06\normal\00000463.wav,id_06,id_06,0,0.086511,0.172737,0
D:\pump\id_06\normal\00000464.wav,id_06,id_06,0,0.071486,0.172737,0
D:\pump\id_06\normal\00000465.wav,id_06,id_06,0,0.075704,0.172737,0
D:\pump\id_06\normal\00000466.wav,id_06,id_06,0,0.085782,0.172737,0
D:\pump\id_06\normal\00000467.wav,id_06,id_06,0,0.066225,0.172737,0
D:\pump\id_06\normal\00000468.wav,id_06,id_06,0,0.08577,0.172737,0
D:\pump\id_06\normal\00000469.wav,id_06,id_06,0,0.068887,0.172737,0
D:\pump\id_06\normal\00000470.wav,id_06,id_06,0,0.073089,0.172737,0
D:\pump\id_06\normal\00000471.wav,id_06,id_06,0,0.05979,0.172737,0
D:\pump\id_06\normal\00000472.wav,id_06,id_06,0,0.154036,0.172737,0
D:\pump\id_06\normal\00000473.wav,id_06,id_06,0,0.084447,0.172737,0
D:\pump\id_06\normal\00000474.wav,id_06,id_06,0,0.082898,0.172737,0
D:\pump\id_06\normal\00000475.wav,id_06,id_06,0,0.085096,0.172737,0
D:\pump\id_06\normal\00000476.wav,id_06,id_06,0,0.067574,0.172737,0
D:\pump\id_06\normal\00000477.wav,id_06,id_06,0,0.072332,0.172737,0
D:\pump\id_06\normal\00000478.wav,id_06,id_06,0,0.064561,0.172737,0
D:\pump\id_06\normal\00000479.wav,id_06,id_06,0,0.072503,0.172737,0
D:\pump\id_06\normal\00000480.wav,id_06,id_06,0,0.092412,0.172737,0
D:\pump\id_06\normal\00000481.wav,id_06,id_06,0,0.100491,0.172737,0
D:\pump\id_06\normal\00000482.wav,id_06,id_06,0,0.075759,0.172737,0
D:\pump\id_06\normal\00000483.wav,id_06,id_06,0,0.106955,0.172737,0
D:\pump\id_06\normal\00000484.wav,id_06,id_06,0,0.071446,0.172737,0
D:\pump\id_06\normal\00000485.wav,id_06,id_06,0,0.066293,0.172737,0
D:\pump\id_06\normal\00000486.wav,id_06,id_06,0,0.072137,0.172737,0
D:\pump\id_06\normal\00000487.wav,id_06,id_06,0,0.088059,0.172737,0
D:\pump\id_06\normal\00000488.wav,id_06,id_06,0,0.091275,0.172737,0
D:\pump\id_06\normal\00000489.wav,id_06,id_06,0,0.097197,0.172737,0
D:\pump\id_06\normal\00000490.wav,id_06,id_06,0,0.094666,0.172737,0
D:\pump\id_06\normal\00000491.wav,id_06,id_06,0,0.076555,0.172737,0
D:\pump\id_06\normal\00000492.wav,id_06,id_06,0,0.068465,0.172737,0
D:\pump\id_06\normal\00000493.wav,id_06,id_06,0,0.078812,0.172737,0
D:\pump\id_06\normal\00000494.wav,id_06,id_06,0,0.070406,0.172737,0
D:\pump\id_06\normal\00000495.wav,id_06,id_06,0,0.074352,0.172737,0
D:\pump\id_06\normal\00000496.wav,id_06,id_06,0,0.070618,0.172737,0
D:\pump\id_06\normal\00000497.wav,id_06,id_06,0,0.067997,0.172737,0
D:\pump\id_06\normal\00000498.wav,id_06,id_06,0,0.092093,0.172737,0
D:\pump\id_06\normal\00000499.wav,id_06,id_06,0,0.06616,0.172737,0
D:\pump\id_06\normal\00000500.wav,id_06,id_06,0,0.068331,0.172737,0
D:\pump\id_06\normal\00000501.wav,id_06,id_06,0,0.118471,0.172737,0
D:\pump\id_06\normal\00000502.wav,id_06,id_06,0,0.061825,0.172737,0
D:\pump\id_06\normal\00000503.wav,id_06,id_06,0,0.081276,0.172737,0
D:\pump\id_06\normal\00000504.wav,id_06,id_06,0,0.072572,0.172737,0
D:\pump\id_06\normal\00000505.wav,id_06,id_06,0,0.067712,0.172737,0
D:\pump\id_06\normal\00000506.wav,id_06,id_06,0,0.061667,0.172737,0
D:\pump\id_06\normal\00000507.wav,id_06,id_06,0,0.097973,0.172737,0
D:\pump\id_06\normal\00000508.wav,id_06,id_06,0,0.089199,0.172737,0
D:\pump\id_06\normal\00000509.wav,id_06,id_06,0,0.06529,0.172737,0
D:\pump\id_06\normal\00000510.wav,id_06,id_06,0,0.059959,0.172737,0
D:\pump\id_06\normal\00000511.wav,id_06,id_06,0,0.057559,0.172737,0
D:\pump\id_06\normal\00000512.wav,id_06,id_06,0,0.053956,0.172737,0
D:\pump\id_06\normal\00000513.wav,id_06,id_06,0,0.066316,0.172737,0
D:\pump\id_06\normal\00000514.wav,id_06,id_06,0,0.059307,0.172737,0
D:\pump\id_06\normal\00000515.wav,id_06,id_06,0,0.075203,0.172737,0
D:\pump\id_06\normal\00000516.wav,id_06,id_06,0,0.052578,0.172737,0
D:\pump\id_06\normal\00000517.wav,id_06,id_06,0,0.064125,0.172737,0
D:\pump\id_06\normal\00000518.wav,id_06,id_06,0,0.060738,0.172737,0
D:\pump\id_06\normal\00000519.wav,id_06,id_06,0,0.099636,0.172737,0
D:\pump\id_06\normal\00000520.wav,id_06,id_06,0,0.065499,0.172737,0
D:\pump\id_06\normal\00000521.wav,id_06,id_06,0,0.060946,0.172737,0
D:\pump\id_06\normal\00000522.wav,id_06,id_06,0,0.065207,0.172737,0
D:\pump\id_06\normal\00000523.wav,id_06,id_06,0,0.058781,0.172737,0
D:\pump\id_06\normal\00000524.wav,id_06,id_06,0,0.050465,0.172737,0
D:\pump\id_06\normal\00000525.wav,id_06,id_06,0,0.072615,0.172737,0
D:\pump\id_06\normal\00000526.wav,id_06,id_06,0,0.084091,0.172737,0
D:\pump\id_06\normal\00000527.wav,id_06,id_06,0,0.049895,0.172737,0
D:\pump\id_06\normal\00000528.wav,id_06,id_06,0,0.051898,0.172737,0
D:\pump\id_06\normal\00000529.wav,id_06,id_06,0,0.098034,0.172737,0
D:\pump\id_06\normal\00000530.wav,id_06,id_06,0,0.054123,0.172737,0
D:\pump\id_06\normal\00000531.wav,id_06,id_06,0,0.052314,0.172737,0
D:\pump\id_06\normal\00000532.wav,id_06,id_06,0,0.059252,0.172737,0
D:\pump\id_06\normal\00000533.wav,id_06,id_06,0,0.053693,0.172737,0
D:\pump\id_06\normal\00000534.wav,id_06,id_06,0,0.073521,0.172737,0
D:\pump\id_06\normal\00000535.wav,id_06,id_06,0,0.102263,0.172737,0
D:\pump\id_06\normal\00000536.wav,id_06,id_06,0,0.051394,0.172737,0
D:\pump\id_06\normal\00000537.wav,id_06,id_06,0,0.057028,0.172737,0
